tokens	labels
['ordenlîch', 'si', 'kômen', 'über_al,', 'fünf', 'unt', 'zweinzec', 'an', 'der', 'zal.', 'Der', 'êrsten', 'blic', 'den', 'heiden', 'clâr', 'dûhte', 'und', 'reideloht', 'ir', 'hâr,']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['rehter', 'manlîcher', 'wer.', 'dô', 'kom', 'Clâmidês', 'her', 'mit', 'manger', 'baniere.', 'Kingrûn', 'kom', 'schiere', 'vor', 'den', 'andern', 'verre', 'ûf', 'eim', 'ors', 'von']	['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['wol', 'hôrtet', 'sagen,', 'dô', 'der', 'grâve', 'Oringles', 'wart', 'erslagen', 'ûf', 'Lîmors', 'und', 'dô', 'von', 'dan', 'Êrec', 'mit', 'ir', 'sô', 'kûme', 'entran.']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']
['hete', 'vil', 'nâch', 'sînen', 'schîmen', 'verlorn,', 'dô', 'Alexander', 'wart', 'geborn.', 'Nû', 'ne', 'freiscit', 'ich', 'ê', 'noh', 'sint', 'alsus', 'geborn', 'nehain', 'chint.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Goriax', 'von', 'Cordubin:', 'der', 'truoc', 'manheit', 'und', 'sin.', 'der', 'künec', 'Haukauus', 'von', 'Nubîâ', 'streit', 'ouch', 'vil', 'manlîche', 'dâ.', 'Cursaus', 'von', 'Barberîe,']	['B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B']
['schal', 'in', 'eine', 'kemenâten.', 'daz', 'schuofen', 'diez', 'tâ', 'tâten,', 'daz', 'Parzivâl', 'al_eine', 'lac.', 'von', 'kerzen', 'lieht', 'alsam', 'der', 'tac', 'was', 'vor']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ze', 'sorgen)', 'dem', 'stolzen', 'wîgande,', 'der', 'sîn', 'selbes', 'niht', 'erkande.', 'Vermeʒʒenlîch', 'er', 'für', 'sich', 'reit.', 'daʒ', 'tûht', 'ein', 'michel', 'tumpheit', 'die']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ir', 'sît', 'trûrens', 'niht', 'erwert,', 'iwer', 'sorge', 'mîne', 'freude', 'zert.&quot;', 'Nu', 'was', 'sîn', 'ors', 'verdecket,', 'sîn', 'selbes', 'nôt', 'erwecket.', 'ouch', 'het']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['kom', 'gein', 'im', 'hin', 'wider.', 'von', 'Munsalvæsche', 'Gringuljete', 'tet', 'nâch', 'Gâwânes', 'bete', 'als', 'ez', 'der', 'zoum', 'gelêrte.', 'ûf', 'den', 'plân', 'er']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ers', 'dâ', 'bat:', 'wander', 'hetes', 'vil', 'getân', 'vor', 'Clâmidê', 'ze', 'Brandigân.', 'Kei', 'durch', 'daz', 'sîn', 'dienst', 'liez:', 'unsælde', 'ins', 'fürsten', 'swester']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ze', 'were', 'benant', 'von', 'rîterschaft', 'der', 'mæren', 'und', 'von', 'bogeziehæren.', 'Dô', 'kom', 'in', 'kurzer', 'vrist', 'der', 'künec', 'von', 'Amatist,', 'der', 'hôch']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O']
['truogen', 'daz', 'ze_samne', 'dâ,', 'daz', 'diu', 'herzogîn', 'sprach', 'suone', 'jâ,', 'Abe', 'anders', 'niht', 'decheinen', 'wîs,', 'wan', 'op', 'Gâwân', 'ir', 'âmîs', 'wolte']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']
['si', 'dô', 'rief', 'hin', 'ze', 'ir', 'schepfære', 'alsus:', '‘ich', 'geloub,', 'Altissimus,', 'daz', 'du', 'got', 'der', 'hœhiste', 'bist', 'vil', 'stæte', 'ân', 'allen']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['im', 'einen', 'guoten', 'tac.', 'als', 'im', 'Êrec', 'fil', 'de', 'roi', 'Lac', 'dô', 'genâden', 'began,', 'dâ', 'marhte', 'er', 'sînen', 'namen', 'an,', 'und']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['mîn', 'ungelücke', 'für', 'unt', 'schiet', 'mich', 'von', 'der', 'sælden', 'kür.', 'Sus', 'sint', 'diu', 'alten', 'wâpen', 'mîn', 'ê', 'dicke', 'und', 'aber', 'worden']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['es', 'mich', 'erlân.', 'ir', 'enhabet', 'niht', 'wol', 'an', 'mir', 'getân.‹', 'Gâwein', 'den', 'zorn', 'mit', 'güete', 'rach.', 'er', 'hiels', 'in', 'zuo', 'im']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['rîters', 'art,', 'mit', 'guoten', 'zühten', 'wol', 'bewart.', 'er', 'gienc', 'zuo', 'Gâwâne,', 'den', 'zins', 'von', 'dem', 'plâne', 'den', 'iesch', 'er', 'zühteclîche.', 'Gâwân']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']
['der', 'Franzoys', 'heizt', 'flôrî,', 'der', 'glast', 'kom', 'sînem', 'velle', 'bî.', 'Parzivâls', 'schœn', 'was', 'nu', 'ein', 'wint,', 'und', 'Absalôn', 'Dâvîdes', 'kint,', 'von']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O']
['diu', 'suoze', 'gotes', 'lere,', 'diu', 'ist', 'dritte', 'labe', 'der', 'sele.', 'Beati', 'qui', 'esuriunt', 'Sepultura', 'S&amp;lt;piritus>', 'fortitudinis', 'n', 'dri', 'wis', 'meinen', 'wir']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['bant', 'in', 'sô', 'daz', 'Anfortas', 'mit', 'bezzerem', 'willen', 'nie', 'genas,', 'Und', 'umbevienc', 'in', 'âne', 'nît.', 'ob', 'dâ', 'schimphes', 'wære', 'zît?', 'waz']	['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['als', 'iwer', 'hulde', 'im', 'gebôt:', 'daz', 'tet', 'ouch', 'sîn', 'vater', 'Lôt.', 'muoterhalp', 'al', 'sîn', 'geslehte', 'daz', 'stuont', 'iu', 'gar', 'ze', 'rehte']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['die', 'kômen', 'im', 'dâ', 'widerriten', 'in', 'liehten', 'kleidern', 'wol', 'gesniten.', 'Als', 'mir', 'd&apos;âventiur', 'sagete,', 'ir', 'vederspil', 'dâ', 'jagete', 'den', 'kranch', 'od']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['gelîchet,', 'der', 'wære', 'gehêret', 'drîzec', 'lant.', 'dehein', 'werlîchiu', 'hant', 'ûf', 'Orangis', 'nû', 'beleip:', 'iuwer', 'tugende', 'uns', 'danne', 'treip,', 'und', 'iuwer', 'milte']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['dâ', 'betrugen,', 'die', 'drûf', 'wâren', 'gemachet,', 'des', 'geloube', 'was', 'verswachet.', 'Nû', 'lât', 'Terramêren', 'rîten,', 'hœret', 'wie', 'die', 'êrsten', 'strîten.', 'sîn', 'helfe']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['niht', 'mêre', 'ze\u2060samen', 'bringen', 'mohten.', 'dô', 'wart', 'dâ', 'êrst', 'gevohten.', 'Bêde', 'wurfen', 'si', 'sich', 'abe.', 'dô', 'sprach', 'Iweret', '‘ich', 'habe', 'gestriten']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']
['&quot;da', 'erkant', 'ich', 'niht', 'des', 'ankers', 'dîn:', 'mîner', 'muomen', 'man', 'Gandîn', 'hât', 'in', 'gefüeret', 'selten', 'ûz.&quot;', '&quot;do', 'rekante', 'abr', 'ich', 'wol']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ungâz', 'er', 'gienc,', 'so', 'er', 'vermiste', 'dâ', 'sîn', 'spîse', 'hienc.', 'Die', 'zwêne', 'gesellen', 'niht', 'verdrôz,', 'si', 'giengen', 'dâ', 'der', 'brunne', 'flôz,']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['daz', 'ich', 'iu', 'duzen', 'biete,', 'swenn', 'ich', 'mich', 'zühte', 'niete.&quot;', 'Der', 'von', 'Trîbalibot', 'Jupiter', 'sînen', 'got', 'mit', 'worten', 'êrte', 'manegen', 'wîs.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['âventiure', 'suohter', 'blôz.', 'dô', 'ditz', 'alsô', 'was,', 'ein', 'fürste', '(Prôthizilas', 'Der', 'hiez)', 'mîn', 'massenîe,', 'vor', 'zageheit', 'der', 'vrîe,', 'ûz', 'durch', 'âventiure']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ir', 'sîn', 'arbeit', 'und', 'sîn', 'rîten', 'mit', 'ir', 'leit.', 'er', 'Gwîgâlois,', 'der', 'küene', 'man,', 'lie', 'sîn', 'ros', 'zesprunge', 'gân', 'engegẹn', 'der']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['manger', 'durch', 'gerndes', 'herzen', 'rât', 'gedient', 'was', 'mit', 'hôher', 'tât.', 'Feirefîz', 'unt', 'Parzivâl', 'mit', 'prüeven', 'heten', 'süeze', 'wal', 'jene', 'frouwen', 'unde']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['sîn', 'übermuot', 'gebôt.', 'im', 'was', 'niht', 'vor', 'wan', 'der', 'tôt.', 'Dô', 'er', 'den', 'jungen', 'wîgant', 'wol', 'gewarneten', 'vant', 'zuo', 'der', 'linden']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['sîn', 'lop', 'unz', 'er', 'verschiet.', 'alsus', 'endet', 'sich', 'daʒ', 'liet.', 'Ditz', 'mære', 'ist', 'ûʒ,', 'daʒ', 'ich', 'kan.', 'durch', 'den', 'ichʒ', 'tihten']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['aber', 'sprach', '&quot;ob', 'mîner', 'bete', 'niht', 'ergêt,', 'sô', 'vart', 'dâ', 'Pelrapeire', 'stêt.', 'bringt', 'der', 'küngîn', 'iwer', 'sicherheit,', 'und', 'sagt', 'ir,', 'der']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['im', 'sælde', 'erwarp,', 'diu', 'von', 'Sigûn', 'gebürte', 'erstarp.', 'Kyôt', 'gein', 'Parzivâle', 'gienc,', 'in', 'unt', 'die', 'sîne', 'er', 'wol', 'enpfienc.', 'er', 'sant']	['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ich', 'iuwers', 'râtes', 'ie,', 'ouch', 'liez', 'mich', 'iuwer', 'helfe', 'nie.', 'Iuwer', 'zorn', 'ist', 'ân', 'nôt', 'bekant', 'gein', 'mir.', 'ir', 'wizzet,', 'al']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['err', 'ze', 'stiure', 'wære', 'gesîn,', 'dô', 'geroubet', 'wart', 'diu', 'künigîn.', 'Sît', 'eʒ', 'alsus', 'ergangen', 'was,', 'do', 'erbeiʒten', 'samen', 'an', 'daʒ', 'gras']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['den', 'vînden', 'nâhen', 'bî.', 'dâ', 'zoum', 'in', 'derder', 'from', 'sî.', 'Hie', 'wart', 'gestochen', 'und', 'geslagen,', 'daʒ', 'man', 'eʒ', 'lange', 'möhte', 'sagen.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['lônen.', 'billîcher', 'solder', 'schônen', 'Ir', 'und', 'aller', 'wîbe.', 'ze', 'schirme', 'Gyburge', 'lîbe', 'kom', 'zuogîlt', 'der', 'künec', 'Tesereiz.', 'vür', 'wâr', 'ich', 'noch']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']
['daʒ', 'er', 'in', 'hieʒ', 'schütten', 'ûʒ.', 'do', 'gebôt', 'der', 'blœde', 'Mâbûʒ', 'daʒ', 'harnasch', 'und', 'daʒ', 'ros', 'bewarn.', 'nu', 'eʒ', 'alsus', 'ist']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['hân', 'vernomn:', 'an', 'den', 'rehten', 'stam', 'diz', 'mære', 'ist', 'komn.', 'Ob', 'von', 'dem', 'werden', 'Gâwân', 'werlîche', 'ein', 'tjost', 'dâ', 'wirt', 'getân,']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']
['reit;', 'wande', 'si', 'in', 'ummûth', 'wâren', 'wider', 'Rômâre', 'die', 'mâren.', 'Dannen', 'wurden', 'sîne', 'boten', 'gesant', 'uber', 'al', 'Meridienlant,', 'dannen', 'in', 'Bethaniam']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B']
['zoume', 'sîn', 'und', 'bat', 'erbeizen', 'den', 'man.', 'diu', 'frouwe', 'unde', 'Gâwân', 'giengen', 'an', 'des', 'schiffes', 'ort.', 'ein', 'teppich', 'unt', 'ein', 'kulter']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['palas', 'dort', 'stêt', '(daz', 'ist', 'ein', 'hôch', 'gezelt:', 'daz', 'brâhten', 'Schotten', 'ûf', 'diz', 'velt).', 'dô', 'daz', 'der', 'helt', 'âne', 'wart,', 'sîn']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['touwec', 'dâ', 'diu', 'tjost', 'geschach.', 'mich', 'müet', 'ir', 'beider', 'ungemach.', 'Si', 'tâtn', 'ir', 'poynder', 'rehte:', 'ûz', 'der', 'tjoste', 'geslehte', 'wârn', 'si']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['si', 'wurbenz,', 'wærez', 'im', 'niht', 'leit.', 'dô', 'lobte', 'in', 'gesellekeit', 'Feirefîz', 'der', 'rîche.', 'daz', 'volc', 'fuor', 'al', 'gelîche,', 'dô', 'man', 'geschancte,']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['dâ', 'volrecket.', 'ez', 'het', 'in', 'freude', 'erwecket,', 'daz', 'der', 'werde', 'Gâwân', 'dennoch', 'sîn', 'leben', 'solte', 'hân:', 'des', 'wâren', 'se', 'innen', 'worden.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['&quot;du', 'bist', 'mîns', 'vetern', 'suon:', 'du', 'kundst', 'durch', 'niemen', 'missetuon.&quot;', 'Welt', 'ir', 'hœrn,', 'ich', 'tuon', 'iu', 'kunt', 'wâ', 'von', 'ê', 'sprach']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['wîzet', 'iz', 'alles', 'sîner', 'cheln', 'und', 'beginnet', 'darwert', 'belen.&apos;', 'Er', 'sprach:', '&apos;iwers', 'hêren', 'brief', 'mir', 'niuht', 'gevellet,', 'wande', 'er', 'zer']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['die', 'sich', 'wol', 'zimierten', 'ê', 'daz', 'si', 'pungierten.', 'der', 'künec', 'Margot', 'von', 'Pozzidant:', 'Orkeise', 'hiez', 'sîn', 'ander', 'lant,', 'daz', 'sô', 'nâhe']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['bruodr', 'ûf', 'Munsalvæsche', 'wider,', 'wiez', 'im', 'was', 'ergangen', 'sider,', 'daz', 'Secundille', 'verscheiden', 'was.', 'des', 'freute', 'sich', 'dô', 'Anfortas,', 'daz', 'sîn', 'swester']	['O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']
['komen,', 'wand', 'er', 'die', 'botschaft', 'hêt', 'vernomen', 'von', 'ir', 'garzûne', 'Schandalec.', 'der', 'was', 'an', 'loufe', 'alsô', 'quec', 'daz', 'er', 'vor', 'in']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['herbergeten', 'der', 'wider', 'vür,', 'und', 'tæten', 'ez', 'mit', 'gemeiner', 'kür.', 'Daz', 'erloubte', 'in', 'der', 'von', 'Tenabrî', 'und', 'jach,', 'er', 'wolde', 'dâ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']
['von', 'Schampâne,', 'der', 'hôch', 'gemuote', 'Schampânoys', 'kom', 'gein', 'dem', 'milten', 'Arâboys,', 'Gandalûz', 'der', 'vürste', 'rîche.', 'mir', 'ist', 'gesaget,', 'rîterlîche', 'wart', 'dâ']	['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['als', 'im', 'erschein', 'der', 'ander', 'tac,', 'Êrec', 'fil', 'de', 'roi', 'Lac', 'der', 'enwolde', 'dâ', 'niht', 'langer', 'tweln.', 'sîn', 'unmuoze', 'begunde', 'er']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['geniezen,', 'daz', 'sin', 'âne', 'sînen', 'danc', 'wol', 'gesunden', 'ê', 'betwanc.', 'Frou', 'minne,', 'welt', 'ir', 'prîs', 'bejagn,', 'möht', 'ir', 'iu', 'doch', 'lâzen']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['sô', 'næm', 'daz', 'langiu', 'wîle', 'in', 'diuhte', 'ein', 'kurziu', 'île.', 'Gâwân', 'fuor', 'dar', 'der', 'künec', 'gebôt.', 'welt', 'ir,', 'noch', 'swîg', 'ich']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['der', 'munt', 'nâch', 'dir', 'von', 'vlüste', 'sagen.', 'Dû', 'bræht', 'der', 'Franzoyser', 'her', 'mir', 'ze', 'helfe', 'und', 'in', 'die', 'gotes', 'wer,', 'die']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ame', 'ringe', 'hie:', 'dâ', 'reit', 'er', 'zuo,', 'nu', 'hœret', 'wie.', 'Sîn', 'muot', 'stuont', 'hôch,', 'doch', 'jâmers', 'vol.', 'die', 'bêde', 'schanze', 'ich']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['nû', 'hât', 'unser', 'verh', 'hie', 'niht', 'gespart.', 'um', 'dînen', 'vriunt', 'Rennwart', 'mirz', 'herze', 'und', 'diu', 'ougen', 'jâmerc', 'sint,', 'wand', 'er', 'lôste']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['lant', 'und', 'den', 'glouben', 'tet', 'erkant', 'in', 'dînem', 'namen,', 'süezer', 'Krist.', 'sît', 'dû', 'daz', 'anegenge', 'bist', 'und', 'daz', 'ende', 'hâst', 'erkant,']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['bereit:', 'daz', 'lop', 'muoz', 'tavelrunder', 'hân.', 'swie', 'si', 'wær', 'ze', 'Nantes', 'lân,', 'man', 'sprach', 'ir', 'reht', 'ûf', 'bluomen', 'velt:', 'dane', 'irte']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['nie', 'man', 'vergelten', 'möhte:', 'deheiner', 'hant', 'daz', 'töhte.', 'Löver,', 'Bertâne,', 'Engellant,', 'von', 'Pârîs', 'unz', 'an', 'Wîzsant,', 'der', 'dergein', 'leit', 'al', 'die']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']
['truoc', 'ûf', 'si', 'haz:', 'durch', 'friunde', 'bet', 'er', 'des', 'vergaz', 'Mit', 'triwen', 'âne', 'vâre.', 'diu', 'werde,', 'niht', 'diu', 'clâre,', 'snellîche', 'wider']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['dem', 'willen', 'ist', 'unt', 'ander', 'werdeclîcher', 'list.', 'der', 'stolze', 'rîche', 'Feirefîz', 'truoc', 'mit', 'dienste', 'grôzen', 'vlîz', 'nâch', 'wîbe', 'hulde:', 'umbe', 'daz']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['tôt', 'belac,', 'dem', 'jungen', 'Franzeyse.', 'dô', 'breite', 'sich', 'diu', 'reise,', 'Niht', 'von', 'vlühteclîcher', 'jage!', 'zwêne', 'wartman', 'mit', 'sage', 'brâhten', 'Terramêren', 'diu']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']
['spræche', 'sô', 'dês', 'noch', 'genuoge', 'werdent', 'frô.', 'Kyôt', 'ist', 'ein', 'Provenzâl,', 'der', 'dise', 'âventiur', 'von', 'Parzivâl', 'heidensch', 'geschriben', 'sach.', 'swaz', 'er']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']
